time,station,PM2_5,PM10,NO2,CO,O3,SO2,Kmeans_3,HDBSCAN_3,Kmeans_4,HDBSCAN_4,Kmeans_6,HDBSCAN_6,Kmeans_12,HDBSCAN_12,PCA1,PCA2,UMAP1,UMAP2,TSNE1,TSNE2,district_id,date,TEMP,PRES,DEWP,WSPM,weather,wind_direction,year,month,day,AQI,RAIN,city
2019-01-01,2000,267.0,535.0,69.0,41.0,11.0,7.0,1,1,0,0,1,1,2,2,19.062709766162428,-3.8338344499171875,9.295618,11.310742,99.23407,13.360197,4,2019-01-01,13.001666666666667,0.0,72.72166666666666,6.843333333333334,1.0,186.34,2019,1,1,535.0,0,India_2000.csv
2019-01-02,2000,401.0,516.0,61.0,40.0,25.0,6.0,1,1,0,0,1,1,2,2,20.5715102211088,-2.0533154170934553,9.051087,11.55014,101.29074,11.816715,4,2019-01-02,14.146666666666667,0.0,71.11833333333334,6.398333333333333,1.0,182.14499999999998,2019,1,2,516.0,0,India_2000.csv
2019-01-03,2000,424.0,394.0,72.0,28.0,9.0,5.0,1,1,0,0,1,1,2,2,17.223438582145818,-2.420701014263774,9.0221405,11.314555,94.84797,13.075525,4,2019-01-03,13.301666666666668,0.0,70.05833333333334,10.398333333333333,1.0,297.85499999999996,2019,1,3,424.0,0,India_2000.csv
2019-01-04,2000,377.0,299.0,52.0,33.0,9.0,2.0,1,1,0,0,1,1,2,2,14.232899643941375,-4.716356281210927,9.054397,11.070568,101.66876,15.569422,4,2019-01-04,12.631666666666666,0.0,71.68833333333333,7.341666666666666,1.0,217.885,2019,1,4,377.0,0,India_2000.csv
2019-01-05,2000,336.0,179.0,42.0,45.0,10.0,3.0,1,1,0,0,1,1,9,9,13.181061770302094,-7.280247029865728,9.662939,11.151718,37.837914,-74.4088,4,2019-01-05,13.743333333333334,0.0,68.46,11.638333333333334,1.0,127.63499999999999,2019,1,5,336.0,0,India_2000.csv
2019-01-06,2000,254.0,178.0,40.0,49.0,25.0,2.0,1,1,0,0,1,1,9,9,12.462104219531966,-6.755973147139244,10.089061,11.633115,38.207367,-76.97512,4,2019-01-06,12.61,0.0,80.89,8.663333333333332,1.0,152.41166666666666,2019,1,6,254.0,0,India_2000.csv
2019-01-07,2000,246.0,190.0,51.0,25.0,9.0,3.0,1,1,0,0,1,1,10,10,8.35710295413701,-4.009277076369746,9.537588,9.893398,71.58176,-1.3798817,4,2019-01-07,12.373333333333333,0.0,77.03333333333333,9.048333333333334,1.0,316.08833333333337,2019,1,7,246.0,0,India_2000.csv
2019-01-08,2000,251.0,145.0,42.0,17.0,9.0,3.0,1,1,0,0,0,0,10,10,5.42098677232063,-2.8782464197285407,8.763772,8.76346,68.59021,-6.6380906,4,2019-01-08,12.231666666666667,0.0,75.845,10.916666666666666,1.0,290.465,2019,1,8,251.0,0,India_2000.csv
2019-01-09,2000,210.0,161.0,47.0,30.0,7.0,4.0,1,1,0,0,1,1,10,10,7.905468647118784,-5.175614037675211,9.6738825,10.130313,70.24253,0.6619336,4,2019-01-09,12.323333333333332,0.0,69.45666666666666,12.728333333333333,1.0,288.1116666666667,2019,1,9,210.0,0,India_2000.csv
2019-01-10,2000,212.0,262.0,59.0,44.0,6.0,5.0,1,1,0,0,1,1,9,9,13.323948521595728,-6.939911361314764,9.617875,10.695316,97.74016,16.49864,4,2019-01-10,12.626666666666667,0.0,67.28666666666668,7.705000000000001,1.0,212.33,2019,1,10,262.0,0,India_2000.csv
2019-01-11,2000,248.0,435.0,59.0,57.0,9.0,8.0,1,1,0,0,1,1,9,9,19.51246617818388,-7.281400033502613,9.4762335,11.619201,100.06939,13.470771,4,2019-01-11,13.719999999999999,0.0,66.585,4.215,1.0,122.585,2019,1,11,435.0,0,India_2000.csv
2019-01-12,2000,374.0,579.0,71.0,75.0,18.0,7.0,1,1,0,0,1,1,9,9,28.82142491355011,-8.481188422171613,9.340427,11.756981,105.0618,7.1953874,4,2019-01-12,13.549999999999999,0.0,72.535,6.501666666666666,1.0,179.92333333333332,2019,1,12,579.0,0,India_2000.csv
2019-01-13,2000,451.0,415.0,57.0,36.0,26.0,5.0,1,1,0,0,1,1,2,2,18.731344005727543,-1.8346547073801356,8.966295,11.504592,102.36709,11.960732,4,2019-01-13,14.558333333333332,0.0,72.64166666666667,9.026666666666666,1.0,232.5,2019,1,13,451.0,0,India_2000.csv
2019-01-14,2000,365.0,121.0,40.0,23.0,5.0,3.0,1,1,0,0,1,1,5,5,8.140421334578788,-4.191922327402276,7.644638,9.989981,93.97025,-31.570328,4,2019-01-14,11.950000000000001,0.0,55.30833333333334,15.416666666666666,1.0,297.15000000000003,2019,1,14,365.0,0,India_2000.csv
2019-01-15,2000,172.0,162.0,47.0,23.0,5.0,4.0,1,1,0,0,0,0,10,10,5.790450489953548,-4.276198267667327,9.433895,8.913096,65.187195,0.07599028,4,2019-01-15,11.233333333333334,0.0,63.083333333333336,11.166666666666666,1.0,287.4016666666667,2019,1,15,172.0,0,India_2000.csv
