time,station,PM2_5,PM10,NO2,CO,O3,SO2,Kmeans_3,HDBSCAN_3,Kmeans_4,HDBSCAN_4,Kmeans_6,HDBSCAN_6,Kmeans_12,HDBSCAN_12,PCA1,PCA2,UMAP1,UMAP2,TSNE1,TSNE2,district_id,date,TEMP,PRES,DEWP,WSPM,weather,wind_direction,year,month,day,AQI,RAIN,city
2019-01-01,3004,73.0,9.0,8.0,2.2,35.8,5.0,0,0,3,3,1,1,10,10,0.2994774146401939,-0.7785490578495589,9.44176,4.0951953,32.188118,-19.989885,13,2019-01-01,0.95,0.0,40.58,4.93,1.0,222.5,2019,1,1,73.0,0,USA_3004.csv
2019-01-02,3004,17.0,6.0,2.0,1.2,31.6,1.0,0,0,3,3,1,1,7,7,-5.763666259892511,-1.7430471617390715,3.799183,9.906965,-91.65383,6.2982373,13,2019-01-02,2.78,0.0,46.08,6.8,1.0,224.17,2019,1,2,31.6,0,USA_3004.csv
2019-01-03,3004,23.0,11.0,14.0,4.2,24.6,1.0,0,0,3,3,5,5,1,1,2.3354775740473586,-5.8173802644523205,9.256082,-0.3529268,56.933167,-66.03029,13,2019-01-03,5.3,0.0,36.88,8.16,1.0,177.5,2019,1,3,24.6,0,USA_3004.csv
2019-01-04,3004,23.0,16.0,18.0,5.2,34.2,1.0,1,1,0,0,5,5,6,6,5.154506991197448,-4.58643370991788,10.450737,-1.0345196,69.410095,-62.60917,13,2019-01-04,6.4,0.0,37.75,9.92,1.0,175.58,2019,1,4,34.2,0,USA_3004.csv
2019-01-05,3004,11.0,25.0,22.0,5.8,33.6,1.0,1,1,0,0,5,5,6,6,6.9326621441172005,-5.288015700992726,11.450394,-1.2323929,86.25596,-55.6519,13,2019-01-05,6.44,0.0,45.33,19.84,1.0,171.67,2019,1,5,33.6,0,USA_3004.csv
2019-01-06,3004,10.0,8.0,4.0,1.4,36.4,1.0,0,0,3,3,1,1,7,7,-5.165630502837024,-1.1505224193134884,18.987131,11.146063,-76.902954,-26.907988,13,2019-01-06,4.94,0.0,85.38,6.9,1.0,197.58,2019,1,6,36.4,0,USA_3004.csv
2019-01-07,3004,18.0,8.0,6.0,2.0,47.6,1.0,0,0,3,3,1,1,7,7,-3.2646263469960566,0.7594805438561976,10.650453,12.180275,-59.415306,-13.957493,13,2019-01-07,7.38,0.0,82.04,12.58,1.0,155.79,2019,1,7,47.6,0,USA_3004.csv
2019-01-08,3004,14.0,10.0,10.0,2.0,33.8,1.2,0,0,3,3,1,1,1,1,-2.2355641718518977,-2.57491174177426,4.493581,2.7601655,-5.0688906,-63.554718,13,2019-01-08,7.7,0.0,84.75,12.61,1.0,189.29,2019,1,8,33.8,0,USA_3004.csv
2019-01-09,3004,21.0,15.0,12.0,5.6,34.2,1.0,1,1,3,3,5,5,1,1,3.6110708642968117,-4.075850125424936,10.315868,-0.80179006,73.358574,-60.942444,13,2019-01-09,8.98,0.0,74.08,15.27,1.0,161.79,2019,1,9,34.2,0,USA_3004.csv
2019-01-10,3004,15.0,13.0,8.0,3.2,29.8,1.2,0,0,3,3,1,1,1,1,-1.1567045449586035,-3.52586775688641,5.8223653,1.6893908,13.024786,-85.39656,13,2019-01-10,7.11,0.0,86.46,6.97,1.0,258.29,2019,1,10,29.8,0,USA_3004.csv
2019-01-11,3004,19.0,29.0,18.0,4.8,30.2,1.2,1,1,0,0,5,5,6,6,5.062316266973896,-4.603435062484201,10.514018,-0.65800005,64.04713,-63.326733,13,2019-01-11,7.62,0.0,66.33,12.02,1.0,176.54,2019,1,11,30.2,0,USA_3004.csv
2019-01-12,3004,38.0,5.0,3.0,1.4,44.8,2.2,0,0,3,3,1,1,7,7,-4.11680975513015,1.1366652126873116,6.983207,11.296334,-58.725475,44.200867,13,2019-01-12,5.78,0.0,87.21,20.03,1.0,154.88,2019,1,12,44.8,0,USA_3004.csv
2019-01-13,3004,31.0,6.0,10.0,2.6,40.2,5.2,0,0,3,3,1,1,1,1,-1.1855244790817576,-1.3219560329897833,15.214502,-6.065051,-19.83918,-16.770731,13,2019-01-13,4.61,0.0,83.71,13.11,1.0,173.5,2019,1,13,40.2,0,USA_3004.csv
2019-01-14,3004,13.0,6.0,6.0,1.4,38.2,10.6,0,0,2,2,3,3,0,0,-5.697663551694834,-0.8586886255963654,16.792952,-7.5266104,-85.319046,-55.675312,13,2019-01-14,3.74,0.0,85.12,21.55,1.0,148.29,2019,1,14,38.2,0,USA_3004.csv
2019-01-15,3004,7.0,6.0,6.0,1.6,36.8,1.2,0,0,3,3,1,1,7,7,-4.59388462473702,-1.589558928485689,3.934765,12.271015,-38.736324,-55.343967,13,2019-01-15,3.03,0.0,97.17,21.01,1.0,167.25,2019,1,15,36.8,0,USA_3004.csv
2019-01-16,3004,5.0,3.0,8.0,2.4,41.4,10.8,0,0,2,2,3,3,0,0,-4.45212926546223,-1.2568696374676747,15.510666,-7.477554,-77.94738,-89.71507,13,2019-01-16,6.6,0.0,91.08,20.16,1.0,177.62,2019,1,16,41.4,0,USA_3004.csv
2019-01-17,3004,17.0,11.0,2.0,1.6,29.6,1.0,0,0,3,3,1,1,7,7,-5.006357809903768,-2.0799377146395956,3.7705052,9.453697,-92.31812,3.318348,13,2019-01-17,9.42,0.0,94.29,13.36,1.0,164.38,2019,1,17,29.6,0,USA_3004.csv
2019-01-18,3004,17.0,16.0,7.0,1.6,36.6,1.0,0,0,3,3,1,1,7,7,-3.143210775579667,-1.038426131839965,3.2257886,12.912374,-56.11454,-23.044178,13,2019-01-18,7.65,0.0,90.75,13.38,1.0,318.5,2019,1,18,36.6,0,USA_3004.csv
2019-01-19,3004,18.0,6.0,2.0,1.0,30.6,1.0,0,0,3,3,1,1,7,7,-5.961435832959671,-1.8331475452671864,3.8779113,9.762489,-91.329796,6.387147,13,2019-01-19,9.15,0.0,76.92,8.88,1.0,266.54,2019,1,19,30.6,0,USA_3004.csv
2019-01-20,3004,12.0,6.0,7.0,1.4,30.0,19.2,0,0,2,2,3,3,4,4,-6.590699874680141,-2.4874817296354963,11.674348,-7.251877,-112.43532,-0.71512985,13,2019-01-20,10.8,0.0,59.54,6.6,1.0,255.12,2019,1,20,30.0,0,USA_3004.csv
2019-01-21,3004,25.0,7.0,4.0,1.2,41.2,1.0,0,0,3,3,1,1,7,7,-4.5709953216793835,0.17751468212215765,6.4805303,12.404061,-56.48029,47.639988,13,2019-01-21,4.53,0.0,87.71,19.87,1.0,315.58,2019,1,21,41.2,0,USA_3004.csv
2019-01-22,3004,11.0,7.0,5.0,1.0,31.2,1.2,0,0,3,3,1,1,7,7,-5.401461452109908,-2.1888101525981485,2.7937634,10.381527,-86.15897,-19.63263,13,2019-01-22,3.14,0.0,77.21,13.43,1.0,268.25,2019,1,22,31.2,0,USA_3004.csv
2019-01-23,3004,7.0,9.0,8.0,3.0,38.6,1.4,0,0,3,3,1,1,1,1,-2.0684447188320716,-1.988758606063928,5.86202,2.2811825,10.108646,-81.89028,13,2019-01-23,7.47,0.0,43.46,6.0,1.0,246.25,2019,1,23,38.6,0,USA_3004.csv
2019-01-24,3004,17.0,5.0,1.0,1.2,30.6,9.4,0,0,2,2,3,3,0,0,-7.2152019299984005,-1.6653670869496284,16.738386,-7.450643,-81.332596,-64.408295,13,2019-01-24,8.55,0.0,49.79,10.32,1.0,256.38,2019,1,24,30.6,0,USA_3004.csv
2019-01-25,3004,19.0,3.0,1.0,1.0,29.6,11.0,0,0,2,2,3,3,0,0,-7.666526963900771,-1.8027087248064066,16.640928,-7.192703,-80.61482,-61.28142,13,2019-01-25,9.15,0.0,46.54,7.5,1.0,167.75,2019,1,25,29.6,0,USA_3004.csv
2019-01-26,3004,19.0,17.8,1.0,1.2,34.2,1.0,0,0,3,3,1,1,7,7,-5.3213767294521475,-0.4110419871291962,4.65079,10.284073,-90.52032,18.171112,13,2019-01-26,10.21,0.0,44.46,8.02,1.0,206.12,2019,1,26,34.2,0,USA_3004.csv
2019-01-27,3004,14.0,13.4,6.0,2.0,33.2,10.6,0,0,2,2,3,3,0,0,-4.518613265288102,-1.760374582912167,16.678864,-9.174274,-81.150375,-87.53292,13,2019-01-27,13.42,0.0,41.58,6.04,1.0,170.0,2019,1,27,33.2,0,USA_3004.csv
2019-01-28,3004,32.0,29.0,16.0,3.2,39.0,2.0,0,0,3,3,5,5,1,1,3.1269995430231714,-1.4879347529778046,10.599527,3.861046,42.566498,-8.4457035,13,2019-01-28,13.44,0.0,45.38,7.64,1.0,237.92,2019,1,28,39.0,0,USA_3004.csv
2019-01-29,3004,26.0,25.0,14.0,4.2,41.6,1.0,0,0,3,3,5,5,1,1,3.33692940320331,-1.5220482461412261,9.543764,-0.11376405,51.556824,-58.91773,13,2019-01-29,13.6,0.0,41.04,6.63,1.0,179.29,2019,1,29,41.6,0,USA_3004.csv
2019-01-30,3004,84.0,30.0,12.0,6.0,46.8,4.6,1,1,0,0,5,5,6,6,8.182290765965002,0.4615092219437102,12.682374,0.8968951,75.62323,-14.661568,13,2019-01-30,10.61,0.0,58.62,6.86,1.0,235.42,2019,1,30,84.0,0,USA_3004.csv
2019-01-31,3004,63.0,22.0,10.0,2.4,29.2,1.0,0,0,3,3,5,5,10,10,1.7635758555708465,-2.1025633895084015,9.300095,3.5638406,29.56709,-25.775099,13,2019-01-31,8.46,0.0,84.62,11.05,1.0,168.25,2019,1,31,63.0,0,USA_3004.csv
2019-02-01,3004,43.0,9.0,9.0,2.4,41.4,1.6,0,0,3,3,1,1,1,1,-0.42119872810170156,-0.5364835866806197,10.17457,6.160668,10.76869,10.869726,13,2019-02-01,6.92,0.0,76.71,12.99,1.0,190.21,2019,2,1,43.0,0,USA_3004.csv
2019-02-02,3004,13.0,5.0,1.0,1.0,34.8,9.4,0,0,2,2,3,3,0,0,-7.6787636924006115,-0.7866089753019291,16.776861,-7.4443073,-82.49693,-63.802204,13,2019-02-02,6.47,0.0,92.21,30.22,1.0,169.75,2019,2,2,34.8,0,USA_3004.csv
2019-02-03,3004,5.0,5.0,1.0,1.4,33.8,1.0,0,0,3,3,1,1,7,7,-6.5672022408211905,-1.5463643396240956,3.9275017,10.2307825,-97.431076,10.294849,13,2019-02-03,6.08,0.0,85.75,14.28,1.0,172.33,2019,2,3,33.8,0,USA_3004.csv
2019-02-04,3004,7.0,5.0,1.0,1.2,30.8,1.0,0,0,3,3,1,1,7,7,-6.71658427801001,-2.027514631241222,3.858716,10.1698065,-97.150566,10.326488,13,2019-02-04,6.11,0.0,82.58,14.86,1.0,183.67,2019,2,4,30.8,0,USA_3004.csv
2019-02-05,3004,5.0,5.0,3.0,1.6,34.8,1.0,0,0,3,3,1,1,7,7,-5.685759988851189,-1.701111247929956,2.175147,7.6031466,-63.363873,-47.54891,13,2019-02-05,3.0,0.0,82.25,7.39,1.0,213.92,2019,2,5,34.8,0,USA_3004.csv
2019-02-06,3004,7.0,5.0,9.0,2.6,40.8,11.0,0,0,2,2,3,3,0,0,-3.6943953100282245,-1.4572685693644543,15.511871,-7.4659863,-77.86906,-89.75791,13,2019-02-06,-1.18,0.0,80.67,19.92,1.0,334.62,2019,2,6,40.8,0,USA_3004.csv
2019-02-07,3004,7.0,7.0,10.0,1.8,28.4,1.4,0,0,3,3,1,1,1,1,-3.1065493040734387,-3.8829285041435218,4.508262,2.7362797,5.2390895,-74.70426,13,2019-02-07,0.25,0.0,66.88,12.22,1.0,239.79,2019,2,7,28.4,0,USA_3004.csv
2019-02-08,3004,12.0,12.0,13.0,4.8,31.0,1.0,0,0,3,3,5,5,1,1,2.2193931548539076,-4.82255828642951,10.039995,-0.908735,72.39718,-63.088966,13,2019-02-08,2.28,0.0,56.17,8.16,1.0,178.62,2019,2,8,31.0,0,USA_3004.csv
2019-02-09,3004,18.0,7.0,4.0,1.2,28.6,1.0,0,0,3,3,1,1,7,7,-5.041903993522263,-2.5513871657404623,3.0462801,9.773932,-85.80592,-14.316455,13,2019-02-09,3.37,0.0,72.5,9.24,1.0,220.79,2019,2,9,28.6,0,USA_3004.csv
2019-02-10,3004,17.0,5.0,5.0,1.4,34.8,1.0,0,0,3,3,1,1,7,7,-4.611616533110426,-1.6310965288793584,1.7705387,12.974744,-87.23025,-24.493011,13,2019-02-10,2.24,0.0,89.58,8.8,1.0,180.96,2019,2,10,34.8,0,USA_3004.csv
2019-02-11,3004,9.0,6.0,4.0,1.2,30.8,1.0,0,0,3,3,1,1,7,7,-5.608912873185556,-2.3318105645829363,2.7575758,10.231512,-84.822556,-18.49191,13,2019-02-11,0.55,0.0,72.54,16.31,1.0,288.29,2019,2,11,30.8,0,USA_3004.csv
2019-02-12,3004,21.0,10.0,18.0,2.8,33.0,1.0,0,0,3,3,5,5,1,1,1.7003747176137434,-4.045517628236207,7.1501384,1.4896134,31.971533,-64.84535,13,2019-02-12,2.9,0.0,53.62,13.15,1.0,168.58,2019,2,12,33.0,0,USA_3004.csv
2019-02-13,3004,6.0,9.0,14.0,4.2,34.4,1.4,0,0,3,3,5,5,1,1,1.2351526713143735,-4.238886745992064,9.452935,-0.643165,51.90951,-65.67004,13,2019-02-13,6.44,0.0,40.08,27.15,1.0,172.0,2019,2,13,34.4,0,USA_3004.csv
2019-02-14,3004,7.0,7.0,1.0,1.4,28.0,1.0,0,0,3,3,1,1,7,7,-6.373375127001358,-2.592357471007467,3.8395936,10.138967,-97.25725,9.867596,13,2019-02-14,7.68,0.0,92.04,22.86,1.0,167.17,2019,2,14,28.0,0,USA_3004.csv
2019-02-15,3004,45.4,6.0,7.0,1.6,34.4,9.4,0,0,2,2,3,3,0,0,-3.1085393425134953,-1.250278054451957,15.868421,-6.7111244,-66.08778,-60.309444,13,2019-02-15,3.76,0.0,81.79,6.13,1.0,261.75,2019,2,15,45.4,0,USA_3004.csv
2019-02-16,3004,15.0,7.0,6.0,1.6,29.0,10.6,0,0,2,2,3,3,0,0,-5.322605725578986,-2.751828550921822,15.938992,-7.657125,-80.30822,-78.9013,13,2019-02-16,2.85,0.0,85.42,16.15,1.0,303.71,2019,2,16,29.0,0,USA_3004.csv
2019-02-17,3004,7.0,8.0,6.0,1.4,40.4,1.2,0,0,3,3,1,1,7,7,-4.721122315817542,-0.6483106558208679,4.3962054,12.59542,-37.8573,-54.439785,13,2019-02-17,1.46,0.0,88.38,15.02,1.0,306.04,2019,2,17,40.4,0,USA_3004.csv
2019-02-18,3004,5.0,5.0,5.0,1.4,36.6,1.0,0,0,3,3,1,1,7,7,-5.302595556620347,-1.5005567623845837,3.8589077,12.109229,-79.2423,-27.65865,13,2019-02-18,-2.0,0.0,89.04,14.35,1.0,332.75,2019,2,18,36.6,0,USA_3004.csv
2019-02-19,3004,25.0,6.0,4.0,1.0,34.0,1.0,0,0,3,3,1,1,7,7,-4.9109035578047635,-1.2596224990337483,3.2438815,10.012798,-80.25418,-14.638659,13,2019-02-19,-2.33,0.0,80.58,10.83,1.0,322.25,2019,2,19,34.0,0,USA_3004.csv
2019-02-20,3004,11.0,9.0,10.0,2.0,28.4,1.4,0,0,3,3,1,1,1,1,-2.516116670211848,-3.792590919703739,4.515003,2.727492,5.1876407,-74.38774,13,2019-02-20,-1.32,0.0,66.17,9.14,1.0,278.5,2019,2,20,28.4,0,USA_3004.csv
2019-02-21,3004,5.0,6.0,10.0,2.2,29.8,1.4,0,0,3,3,1,1,1,1,-2.7669910886718667,-3.879028518087039,4.4958315,2.718347,5.2292757,-74.70646,13,2019-02-21,-0.33,0.0,94.17,9.55,1.0,299.71,2019,2,21,29.8,0,USA_3004.csv
2019-02-22,3004,9.0,7.0,4.2,3.0,30.2,19.2,0,0,2,2,3,3,4,4,-5.5781578872822735,-2.846119814741446,11.738517,-7.144325,-107.8383,-3.411476,13,2019-02-22,-2.48,0.0,79.96,10.49,1.0,322.83,2019,2,22,30.2,0,USA_3004.csv
2019-02-23,3004,10.0,11.0,3.0,1.8,31.0,1.0,0,0,3,3,1,1,7,7,-4.843889814008388,-2.159713380376302,2.1542091,7.792874,-60.247723,-48.853584,13,2019-02-23,-0.01,0.0,57.54,7.4,1.0,211.75,2019,2,23,31.0,0,USA_3004.csv
2019-02-24,3004,16.0,10.0,6.4,3.8,24.8,1.2,0,0,3,3,1,1,1,1,-1.0291191714684347,-4.766936641094307,7.4618907,0.60739756,27.90327,-92.48132,13,2019-02-24,4.65,0.0,59.29,9.58,1.0,320.67,2019,2,24,24.8,0,USA_3004.csv
2019-02-25,3004,15.0,14.0,6.6,3.8,27.8,1.0,0,0,3,3,1,1,1,1,-0.7722712048929871,-3.989713008109265,7.4800053,0.59486544,27.810305,-92.40012,13,2019-02-25,7.69,0.0,52.75,5.58,1.0,213.96,2019,2,25,27.8,0,USA_3004.csv
2019-02-26,3004,14.0,21.0,8.6,2.2,33.2,1.0,0,0,3,3,1,1,1,1,-1.8164378408501447,-2.0301396664236755,4.185818,3.0650845,-2.1066358,-61.567844,13,2019-02-26,7.77,0.0,59.5,5.35,1.0,193.08,2019,2,26,33.2,0,USA_3004.csv
2019-02-27,3004,14.0,15.0,3.4,2.0,30.6,1.2,0,0,3,3,1,1,7,7,-4.050113614235918,-2.0936783671216506,1.9483017,7.675563,-61.55915,-43.370735,13,2019-02-27,7.52,0.0,71.88,10.37,1.0,182.71,2019,2,27,30.6,0,USA_3004.csv
2019-02-28,3004,14.0,5.0,6.0,2.4,29.8,48.4,0,0,2,2,3,3,4,4,-9.342472097875142,-2.178161962909081,21.018736,-0.3764741,-111.897514,33.957092,13,2019-02-28,9.01,0.0,89.08,8.33,1.0,196.5,2019,2,28,48.4,0,USA_3004.csv
2019-03-01,3004,18.0,8.0,9.0,2.2,36.6,1.2,0,0,3,3,1,1,1,1,-2.155884387327597,-1.9887892746938085,4.1908317,2.948509,-6.1435523,-63.092823,13,2019-03-01,8.36,0.0,84.38,5.56,1.0,223.04,2019,3,1,36.6,0,USA_3004.csv
2019-03-02,3004,23.0,6.0,9.2,2.2,35.6,20.8,0,0,2,2,3,3,4,4,-4.434768935797905,-1.7515443374845447,11.801046,-7.0840526,-112.24673,-2.447839,13,2019-03-02,9.18,0.0,89.92,13.9,1.0,170.62,2019,3,2,35.6,0,USA_3004.csv
2019-03-03,3004,14.0,4.0,9.0,2.4,38.6,48.4,0,0,2,2,3,3,4,4,-8.413718515783552,-0.8199700542017451,21.017994,-0.37649143,-111.82224,33.956028,13,2019-03-03,8.52,0.0,81.12,7.58,1.0,195.04,2019,3,3,48.4,0,USA_3004.csv
