time,station,PM2_5,PM10,NO2,CO,O3,SO2,Kmeans_3,HDBSCAN_3,Kmeans_4,HDBSCAN_4,Kmeans_6,HDBSCAN_6,Kmeans_12,HDBSCAN_12,PCA1,PCA2,UMAP1,UMAP2,TSNE1,TSNE2,district_id,date,TEMP,PRES,DEWP,WSPM,weather,wind_direction,year,month,day,AQI,RAIN,city
2019-01-01,1004,84.0,49.0,20.0,6.0,19.0,3.0,0,0,2,2,5,5,8,8,1.7934529238908556,-2.4116264707306745,8.630324,-2.8498123,72.25304,18.287773,1,2019-01-01,-5.24,0.0,31.322857142857142,8.214285714285714,1.0,225.13714285714286,2019,1,1,84.0,0,China_1004.csv
2019-01-02,1004,87.0,60.0,29.0,9.0,7.0,6.0,0,0,2,2,4,4,6,6,5.612422308676507,-3.4700174735637512,9.348189,-5.1934123,100.99521,32.880993,1,2019-01-02,-5.3999999999999995,0.0,36.47,6.168571428571428,1.0,145.97571428571428,2019,1,2,87.0,0,China_1004.csv
2019-01-03,1004,114.0,99.0,38.0,16.0,4.0,10.0,0,0,2,2,4,4,6,6,12.800952420511205,-2.5402622751268176,9.501511,-5.6049757,104.752754,37.14728,1,2019-01-03,-3.698571428571429,0.0,35.605714285714285,10.12142857142857,1.0,135.75,2019,1,3,114.0,0,China_1004.csv
2019-01-04,1004,182.0,42.0,15.0,5.0,26.0,2.0,0,0,2,2,1,1,9,9,2.328360820527081,-0.8672972000482179,11.901063,4.337228,22.693493,-26.992655,1,2019-01-04,-3.9985714285714287,0.0,18.21857142857143,13.754285714285714,1.0,165.63714285714286,2019,1,4,182.0,0,China_1004.csv
2019-01-05,1004,52.0,33.0,20.0,5.0,18.0,3.0,1,1,0,0,5,5,8,8,0.3043883111377457,-3.108566229575494,8.45915,-3.0096743,74.97417,20.358164,1,2019-01-05,-4.307142857142857,0.0,18.3,6.588571428571429,1.0,141.49571428571429,2019,1,5,52.0,0,China_1004.csv
2019-01-06,1004,59.0,74.0,32.0,11.0,4.0,5.0,0,0,2,2,4,4,8,8,6.493970594211744,-4.036769936441759,9.355302,-4.952848,96.79598,30.173094,1,2019-01-06,-4.910000000000001,0.0,26.5,7.867142857142857,1.0,184.29285714285714,2019,1,6,74.0,0,China_1004.csv
2019-01-07,1004,133.0,52.0,24.0,8.0,21.0,3.0,0,0,2,2,2,2,8,8,4.554715620395301,-2.072667290085534,9.220308,-2.599062,73.77341,10.462311,1,2019-01-07,-3.4857142857142853,0.0,23.172857142857143,11.178571428571429,1.0,136.4414285714286,2019,1,7,133.0,0,China_1004.csv
2019-01-08,1004,88.0,31.0,14.0,4.0,27.0,1.0,1,1,0,0,5,5,5,5,-0.795246666828336,-1.8412780136437337,6.4614177,5.0954456,-12.277536,-1.3058138,1,2019-01-08,-4.687142857142858,0.0,21.642857142857142,8.557142857142857,1.0,218.38714285714286,2019,1,8,88.0,0,China_1004.csv
2019-01-09,1004,30.0,61.0,31.0,9.0,7.0,5.0,0,0,2,2,4,4,8,8,4.449124420896022,-4.287275417054819,9.299667,-4.997595,95.59377,30.525106,1,2019-01-09,-4.744285714285715,0.0,25.33142857142857,7.255714285714285,1.0,205.65285714285713,2019,1,9,61.0,0,China_1004.csv
2019-01-10,1004,106.0,75.0,38.0,13.0,5.0,7.0,0,0,2,2,4,4,6,6,9.934087650289207,-3.7128577208315745,9.608374,-5.3773136,104.19145,33.68568,1,2019-01-10,-2.0285714285714285,0.0,32.72571428571429,6.234285714285714,1.0,210.47714285714284,2019,1,10,106.0,0,China_1004.csv
