time,station,PM2_5,PM10,NO2,CO,O3,SO2,Kmeans_3,HDBSCAN_3,Kmeans_4,HDBSCAN_4,Kmeans_6,HDBSCAN_6,Kmeans_12,HDBSCAN_12,PCA1,PCA2,UMAP1,UMAP2,TSNE1,TSNE2,district_id,TEMP,PRES,DEWP,WSPM,weather,wind_direction,year,month,day,AQI,RAIN,city
2019-01-01,0,38.25280142435876,26.568770177562552,11.545052297377879,3.9268140805693226,25.02038998814953,2.8817798235519754,0.3333333333333333,0.3333333333333333,2.0,2.0,3.25,3.25,5.5,5.5,2.6995847350685422,-4.10052191286088,11.287898,0.36361805,37.362644,-37.19544,14.5,7.439166666666668,0.0,51.15833333333333,10.931666666666667,1.0,133.12916666666666,2019,1,1,42.45280142435876,0.0,USA_Averaged.csv
2019-01-02,0,62.3861347576921,27.95210351089588,11.69505229737788,4.626814080569322,24.920389988149534,3.2984464902186423,0.5,0.5,1.3333333333333333,1.3333333333333333,2.5833333333333335,2.5833333333333335,3.6666666666666665,3.6666666666666665,5.052257928546902,-3.910210465249925,12.498637,-0.3231892,26.02005,-29.847933,14.5,7.18,0.0,47.27,8.606666666666667,1.0,127.35583333333334,2019,1,2,67.6861347576921,0.0,USA_Averaged.csv
2019-01-03,0,56.219468091025426,31.11877017756255,16.911718964044546,5.943480747235989,22.253723321482866,3.181779823551975,0.5,0.5,1.5,1.5,3.25,3.25,3.4166666666666665,3.4166666666666665,8.146525011357229,-5.735258515948367,12.369187,-0.7952133,58.040447,-36.740425,14.5,8.656666666666666,0.0,48.50416666666666,8.4025,1.0,134.02083333333334,2019,1,3,60.686134757692095,0.0,USA_Averaged.csv
2019-01-04,0,65.71946809102543,30.36877017756255,16.245052297377878,5.226814080569323,23.72038998814953,2.5817798235519756,0.75,0.75,0.75,0.75,3.5833333333333335,3.5833333333333335,5.5,5.5,7.637059016627082,-4.868378771114369,12.944015,-1.0427995,62.431477,-34.296734,14.5,9.5925,0.0,52.2775,8.34,1.0,141.20666666666668,2019,1,4,67.23613475769208,0.0,USA_Averaged.csv
2019-01-05,0,54.8861347576921,25.152103510895884,14.361718964044547,3.743480747235989,25.003723321482866,2.715113156885309,0.5833333333333334,0.5833333333333334,1.25,1.25,4.916666666666667,4.916666666666667,6.416666666666667,6.416666666666667,4.2665352827395235,-4.136721143175275,12.004508,-0.2758413,46.386414,-37.637108,14.5,10.045833333333333,0.0,59.58083333333334,9.104999999999999,1.0,139.48833333333334,2019,1,5,56.852801424358766,0.0,USA_Averaged.csv
2019-01-06,0,45.80280142435876,19.91877017756255,8.278385630711211,2.5768140805693225,27.570389988149532,2.0817798235519756,0.16666666666666666,0.16666666666666666,2.5,2.5,1.6666666666666667,1.6666666666666667,5.833333333333333,5.833333333333333,0.186623035636714,-2.720982105081976,9.999119,4.342035,-7.98398,-16.62018,14.5,9.237499999999999,0.0,83.845,8.953333333333333,1.0,159.57833333333335,2019,1,6,49.16946809102543,0.0,USA_Averaged.csv
2019-01-07,0,35.55280142435876,18.76877017756255,8.778385630711211,2.710147413902656,27.503723321482866,1.8151131568853087,0.16666666666666666,0.16666666666666666,2.5,2.5,1.6666666666666667,1.6666666666666667,4.416666666666667,4.416666666666667,-0.1144408910587833,-3.136386639819971,8.945744,3.3994799,4.443186,-55.101467,14.5,11.885,0.0,81.64583333333333,12.079166666666666,1.0,128.95416666666668,2019,1,7,41.01946809102542,0.0,USA_Averaged.csv
2019-01-08,0,27.71946809102543,18.052103510895886,10.395052297377879,2.9268140805693226,25.603723321482864,1.3151131568853087,0.08333333333333333,0.08333333333333333,2.75,2.75,2.5833333333333335,2.5833333333333335,2.0833333333333335,2.0833333333333335,0.2231194326937207,-4.050641805664205,8.313109,0.9104422,27.60717,-64.36495,14.5,12.749166666666667,0.0,76.81583333333333,9.0575,1.0,132.5975,2019,1,8,32.45280142435876,0.0,USA_Averaged.csv
2019-01-09,0,28.96946809102543,19.535436844229217,12.111718964044547,3.710147413902656,22.387056654816195,1.498446490218642,0.16666666666666666,0.16666666666666666,2.75,2.75,3.9166666666666665,3.9166666666666665,1.75,1.75,1.855401074877057,-5.204793666949513,9.493435,0.4804239,42.059326,-57.279556,14.5,12.434166666666668,0.0,74.67,7.9624999999999995,1.0,145.635,2019,1,9,32.98613475769209,0.0,USA_Averaged.csv
2019-01-10,0,38.05280142435876,21.71877017756255,11.161718964044546,3.443480747235989,20.27038998814953,2.465113156885309,0.08333333333333333,0.08333333333333333,2.75,2.75,2.3333333333333335,2.3333333333333335,3.0833333333333335,3.0833333333333335,1.734136460766076,-5.0663676665651725,9.653403,0.9167134,20.973791,-52.023785,14.5,10.736666666666666,0.0,81.29416666666667,6.384166666666666,1.0,195.8475,2019,1,10,39.369468091025425,0.0,USA_Averaged.csv
2019-01-11,0,45.1361347576921,30.252103510895882,13.661718964044546,4.626814080569322,20.22038998814953,1.848446490218642,0.4166666666666667,0.4166666666666667,2.0,2.0,4.0,4.0,3.9166666666666665,3.9166666666666665,4.946161906516912,-5.393780744774831,10.705844,0.63297504,46.110214,-47.131016,14.5,10.235,0.0,80.49249999999999,7.6275,1.0,150.42083333333332,2019,1,11,46.902801424358756,0.0,USA_Averaged.csv
2019-01-12,0,56.219468091025426,29.45210351089588,10.261718964044546,4.0768140805693225,27.4370566548162,2.598446490218642,0.08333333333333333,0.08333333333333333,2.6666666666666665,2.6666666666666665,2.8333333333333335,2.8333333333333335,3.8333333333333335,3.8333333333333335,3.7358914578106677,-3.0012620133259404,10.554392,2.4091704,12.756917,-22.713219,14.5,11.354166666666666,0.0,78.7325,10.2175,1.0,121.64166666666667,2019,1,12,57.78613475769209,0.0,USA_Averaged.csv
2019-01-13,0,53.102801424358766,34.23543684422922,11.428385630711212,3.760147413902656,26.72038998814953,2.1151131568853088,0.08333333333333333,0.08333333333333333,2.75,2.75,2.0,2.0,2.3333333333333335,2.3333333333333335,3.8334171394331022,-2.972234344854382,9.8278675,0.8510104,7.222812,-41.2151,14.5,10.126666666666667,0.0,77.23583333333333,9.273333333333333,1.0,132.1075,2019,1,13,55.70280142435876,0.0,USA_Averaged.csv
2019-01-14,0,49.41946809102543,23.585436844229218,11.99505229737788,4.043480747235989,21.803723321482863,4.781779823551975,0.4166666666666667,0.4166666666666667,1.5,1.5,3.1666666666666665,3.1666666666666665,3.3333333333333335,3.3333333333333335,3.219509331426304,-4.7660925108377645,11.344918,-1.1011732,7.5134864,-48.397797,14.5,10.363333333333333,0.0,72.3575,11.656666666666666,1.0,118.1375,2019,1,14,52.98613475769209,0.0,USA_Averaged.csv
