id,time,temperature,pressure,humidity,wind_speed,rain,weather,wind_direction
4000,2019-03-15 00:00:00,22.63,1010.79,82.54,3.9,0.0,1,178.42
4000,2019-03-16 00:00:00,22.65,1010.13,82.62,3.75,0.0,1,177.5
4000,2019-03-17 00:00:00,22.3,1009.88,81.71,3.87,0.0,1,180.33
4000,2019-03-18 00:00:00,22.33,1011.13,81.46,4.22,7.5,1,164.83
4000,2019-03-19 00:00:00,21.89,1011.09,83.04,2.85,0.0,1,205.12
4000,2019-03-20 00:00:00,21.67,1011.73,82.17,3.95,0.0,1,167.42
4000,2019-03-21 00:00:00,21.58,1011.7,79.71,3.94,0.0,1,181.5
4000,2019-03-22 00:00:00,21.92,1012.64,76.71,3.85,0.0,1,165.29
4000,2019-03-23 00:00:00,21.91,1012.9,76.96,3.95,0.0,1,168.67
4000,2019-03-24 00:00:00,21.72,1013.14,78.33,4.31,0.2,1,168.0
4000,2019-03-25 00:00:00,21.54,1011.88,80.29,4.52,0.0,1,161.0
4000,2019-03-26 00:00:00,21.25,1010.06,80.62,3.48,0.0,1,188.54
4000,2019-03-27 00:00:00,21.49,1011.26,82.67,2.97,0.0,1,192.08
4000,2019-03-28 00:00:00,21.94,1012.92,81.58,3.07,1.3,1,194.92
4000,2019-03-29 00:00:00,22.06,1011.71,78.08,3.4,0.0,1,195.5
4000,2019-03-30 00:00:00,22.42,1011.62,76.46,4.05,0.0,1,186.08
4000,2019-03-31 00:00:00,21.89,1011.81,79.58,4.5,0.0,1,184.75
4000,2019-04-01 00:00:00,21.07,1012.42,80.67,4.01,0.0,1,197.17
4000,2019-04-02 00:00:00,21.22,1013.75,79.42,3.11,0.0,1,184.04
4000,2019-04-03 00:00:00,21.49,1014.98,80.88,3.44,0.0,1,165.38
4000,2019-04-04 00:00:00,21.62,1013.98,83.5,4.0,0.0,1,155.12
4000,2019-04-05 00:00:00,21.34,1013.15,85.38,3.72,0.0,1,160.96
4000,2019-04-06 00:00:00,21.97,1013.43,83.67,3.38,0.0,1,171.92
4000,2019-04-07 00:00:00,22.15,1012.81,79.71,3.29,0.0,1,179.88
4000,2019-04-08 00:00:00,22.12,1012.47,79.5,4.1,0.0,1,163.58
4000,2019-04-09 00:00:00,21.3,1012.77,78.92,3.94,0.0,1,160.58
4000,2019-04-10 00:00:00,20.56,1012.93,80.46,3.3,0.0,1,215.0
4000,2019-04-11 00:00:00,21.07,1011.78,79.38,3.21,0.0,1,194.79
4000,2019-04-12 00:00:00,21.0,1011.34,79.54,3.89,0.0,1,183.46
4000,2019-04-13 00:00:00,20.96,1011.52,80.25,3.77,0.0,1,179.04
4000,2019-04-14 00:00:00,20.7,1011.79,82.5,2.84,0.0,1,200.67
4000,2019-04-15 00:00:00,20.67,1012.09,82.17,3.03,0.0,1,199.62
4000,2019-04-16 00:00:00,21.12,1012.26,81.29,3.45,0.0,1,178.46
4000,2019-04-17 00:00:00,21.2,1011.79,77.12,3.42,0.0,1,190.67
4000,2019-04-18 00:00:00,20.68,1011.44,81.75,2.61,0.0,1,217.42
4000,2019-04-19 00:00:00,20.88,1012.59,80.67,2.6,0.2,1,224.29
4000,2019-04-20 00:00:00,21.31,1013.19,80.0,2.3,1.1,1,206.04
4000,2019-04-21 00:00:00,21.16,1013.47,80.21,2.46,0.0,1,212.04
4000,2019-04-22 00:00:00,20.95,1012.77,81.58,2.13,0.0,1,257.54
4000,2019-04-23 00:00:00,21.32,1012.84,79.71,2.37,0.0,1,249.71
4000,2019-04-24 00:00:00,22.02,1012.35,77.79,4.07,0.0,1,171.29
4000,2019-04-25 00:00:00,21.75,1012.35,80.5,4.0,0.0,1,177.33
4000,2019-04-26 00:00:00,21.28,1012.12,83.54,3.92,0.0,1,189.08
4000,2019-04-27 00:00:00,20.4,1011.0,85.67,3.21,0.0,1,213.79
4000,2019-04-28 00:00:00,20.27,1010.47,84.88,2.28,0.0,1,280.46
4000,2019-04-29 00:00:00,20.26,1011.67,84.62,2.46,0.3,1,256.92
4000,2019-04-30 00:00:00,20.88,1011.25,84.46,3.13,0.0,1,181.21
4000,2019-05-01 00:00:00,20.58,1011.1,84.5,2.86,0.0,1,181.25
4000,2019-05-02 00:00:00,19.77,1011.02,84.71,3.5,0.0,1,193.5
4000,2019-05-03 00:00:00,19.51,1011.85,82.62,3.38,0.0,1,172.42
4000,2019-05-04 00:00:00,19.98,1011.44,81.96,3.63,0.0,1,172.0
4000,2019-05-05 00:00:00,21.31,1010.63,78.29,2.93,0.0,1,173.29
