time,station,PM2_5,PM10,NO2,CO,O3,SO2,Kmeans_3,HDBSCAN_3,Kmeans_4,HDBSCAN_4,Kmeans_6,HDBSCAN_6,Kmeans_12,HDBSCAN_12,PCA1,PCA2,UMAP1,UMAP2,TSNE1,TSNE2,district_id,date,TEMP,PRES,DEWP,WSPM,weather,wind_direction,year,month,day,AQI,RAIN,city
2019-01-01,3000,18.8,20.8,14.0,4.0,19.0,1.2,0,0,3,3,5,5,1,1,2.3051998012908532,-6.4322248385807255,9.460463,-0.38385007,58.583195,-68.80415,9,2019-01-01,5.23,0.0,77.58,6.07,1.0,140.08,2019,1,1,20.8,0,USA_3000.csv
2019-01-02,3000,98.0,51.4,19.0,4.2,20.0,2.2,1,1,0,0,5,5,6,6,10.23725065629664,-3.7582940085609478,12.670831,0.67873996,85.4053,-20.218363,9,2019-01-02,5.35,0.0,65.96,5.1,1.0,151.38,2019,1,2,98.0,0,USA_3000.csv
2019-01-03,3000,81.0,42.4,22.0,7.2,16.0,2.0,1,1,0,0,2,2,6,6,13.479477411999989,-7.2302048474552105,13.2238655,-0.26257908,97.12272,-16.170893,9,2019-01-03,7.14,0.0,50.46,5.11,1.0,201.92,2019,1,3,81.0,0,USA_3000.csv
2019-01-04,3000,91.0,43.4,22.0,6.0,19.0,2.4,1,1,0,0,2,2,6,6,12.572424546249062,-5.778832287899145,12.777801,0.061077096,92.28805,-20.925035,9,2019-01-04,8.58,0.0,51.62,4.99,1.0,152.75,2019,1,4,91.0,0,USA_3000.csv
2019-01-05,3000,92.0,43.8,16.0,5.6,24.0,2.0,1,1,0,0,5,5,6,6,10.349980681708661,-3.7346140781768185,12.624716,0.5781174,83.387665,-13.389078,9,2019-01-05,11.0,0.0,47.67,6.91,1.0,192.58,2019,1,5,92.0,0,USA_3000.csv
2019-01-06,3000,66.0,35.2,14.0,4.4,27.0,1.0,1,1,0,0,5,5,6,6,6.389167953648067,-3.27929908790722,11.050116,0.93317664,70.78178,-30.661854,9,2019-01-06,9.65,0.0,73.58,7.55,1.0,108.62,2019,1,6,66.0,0,USA_3000.csv
2019-01-07,3000,37.0,29.6,13.0,4.4,24.0,4.8,1,1,0,0,5,5,1,1,3.5843316541588592,-4.5464646528351444,10.117848,0.2569912,64.12666,-51.959385,9,2019-01-07,13.77,0.0,61.0,8.88,1.0,93.62,2019,1,7,37.0,0,USA_3000.csv
2019-01-08,3000,17.0,18.2,10.0,2.6,25.0,1.0,0,0,3,3,1,1,1,1,-0.8906104066505423,-4.180048639846499,6.268493,1.564786,25.826998,-78.39998,9,2019-01-08,15.39,0.0,59.5,9.9,1.0,147.46,2019,1,8,25.0,0,USA_3000.csv
2019-01-09,3000,25.0,9.6,12.0,4.2,15.0,1.0,0,0,3,3,5,5,1,1,1.704877668362202,-7.559678787342298,9.145678,-0.17962337,59.907776,-72.32465,9,2019-01-09,14.55,0.0,52.04,12.07,1.0,186.29,2019,1,9,25.0,0,USA_3000.csv
2019-01-10,3000,33.0,21.0,9.0,3.2,12.0,1.2,0,0,3,3,5,5,1,1,0.5413840102248757,-6.533082805703287,8.046819,1.2998292,37.649334,-78.236595,9,2019-01-10,11.7,0.0,82.08,6.08,1.0,172.54,2019,1,10,33.0,0,USA_3000.csv
2019-01-11,3000,48.0,21.0,10.0,2.6,24.0,1.0,0,0,3,3,5,5,1,1,1.0609551876069636,-3.6188030941060076,8.24237,2.7233615,34.40148,-42.21175,9,2019-01-11,10.83,0.0,80.75,6.52,1.0,185.46,2019,1,11,48.0,0,USA_3000.csv
2019-01-12,3000,41.0,19.2,6.0,1.6,27.0,1.2,0,0,3,3,1,1,7,7,-1.959883522383621,-2.225640358966054,7.176825,5.1866736,3.8376937,-25.386621,9,2019-01-12,13.08,0.0,60.88,12.17,1.0,135.67,2019,1,12,41.0,0,USA_3000.csv
2019-01-13,3000,16.0,12.4,11.0,2.2,29.0,1.0,0,0,3,3,1,1,1,1,-1.4260325363447728,-3.626906273325138,4.7750406,2.700974,5.8200016,-71.95051,9,2019-01-13,10.52,0.0,66.46,9.94,1.0,99.25,2019,1,13,29.0,0,USA_3000.csv
2019-01-14,3000,25.0,13.8,6.0,1.6,28.0,1.6,0,0,3,3,1,1,7,7,-3.225811614863138,-2.615790113637657,3.5932798,6.1724133,-23.618126,-65.70962,9,2019-01-14,11.85,0.0,57.38,17.38,1.0,141.25,2019,1,14,28.0,0,USA_3000.csv
2019-01-15,3000,23.0,11.8,11.0,3.0,27.0,1.4,0,0,3,3,1,1,1,1,-0.10644609918995328,-4.302180437304804,6.517455,1.704649,26.262394,-72.07169,9,2019-01-15,11.32,0.0,64.92,18.19,1.0,127.75,2019,1,15,27.0,0,USA_3000.csv
2019-01-16,3000,14.0,20.8,13.0,3.8,23.0,1.0,0,0,3,3,5,5,1,1,1.5070451040009354,-5.4829785719976805,9.187298,-0.3354008,55.715134,-67.54696,9,2019-01-16,13.27,0.0,66.25,14.25,1.0,120.21,2019,1,16,23.0,0,USA_3000.csv
2019-01-17,3000,16.0,14.4,11.0,2.6,21.0,1.2,0,0,3,3,1,1,1,1,-0.8832750374630173,-5.350939117869668,6.4149094,1.4986109,27.161802,-77.51332,9,2019-01-17,15.67,0.0,77.54,11.61,1.0,146.25,2019,1,17,21.0,0,USA_3000.csv
2019-01-18,3000,21.0,10.2,14.0,4.8,15.0,1.4,0,0,3,3,5,5,1,1,2.830623676383244,-8.14910731132299,9.830074,-0.52999085,61.246235,-71.13544,9,2019-01-18,11.82,0.0,86.42,5.72,1.0,199.17,2019,1,18,21.0,0,USA_3000.csv
2019-01-19,3000,35.0,23.0,12.0,4.0,23.0,1.2,0,0,3,3,5,5,1,1,2.761229002317836,-4.905702777072351,9.256451,0.18282281,54.606415,-71.54489,9,2019-01-19,12.69,0.0,76.25,4.49,1.0,209.21,2019,1,19,35.0,0,USA_3000.csv
2019-01-20,3000,52.0,23.6,12.0,4.8,18.0,1.0,1,1,0,0,5,5,6,6,4.789982080331843,-5.948961400543684,10.34339,0.19570214,67.80948,-44.70094,9,2019-01-20,13.42,0.0,69.75,4.94,1.0,142.25,2019,1,20,52.0,0,USA_3000.csv
2019-01-21,3000,51.0,14.8,6.0,2.0,29.0,1.8,0,0,3,3,1,1,7,7,-1.1748216867251613,-2.0247343016493375,7.782558,4.891578,11.932638,-24.761343,9,2019-01-21,11.58,0.0,71.71,11.09,1.0,305.08,2019,1,21,51.0,0,USA_3000.csv
2019-01-22,3000,16.0,14.4,11.0,2.4,24.0,1.2,0,0,3,3,1,1,1,1,-1.1194924465347162,-4.638993032119363,5.218247,2.518641,7.1864743,-74.62861,9,2019-01-22,8.8,0.0,70.33,6.29,1.0,239.46,2019,1,22,24.0,0,USA_3000.csv
2019-01-23,3000,28.0,19.2,16.0,4.0,21.0,1.2,1,1,3,3,5,5,1,1,3.392295349399358,-6.187317802188356,9.902961,-0.38376555,59.24534,-59.218914,9,2019-01-23,7.58,0.0,77.88,4.47,1.0,263.04,2019,1,23,28.0,0,USA_3000.csv
2019-01-24,3000,58.0,33.8,18.0,5.4,20.0,2.6,1,1,0,0,5,5,6,6,8.1140052804267,-5.919588400651543,11.707326,-0.07560336,77.90573,-37.438034,9,2019-01-24,8.92,0.0,66.92,5.93,1.0,268.58,2019,1,24,58.0,0,USA_3000.csv
2019-01-25,3000,76.0,44.2,21.0,7.4,21.0,2.6,1,1,0,0,2,2,6,6,13.169336039689076,-6.155541486046421,13.113317,-0.34538412,96.139244,-16.648891,9,2019-01-25,9.94,0.0,67.5,4.8,1.0,146.17,2019,1,25,76.0,0,USA_3000.csv
2019-01-26,3000,107.0,42.4,18.0,5.4,29.0,1.6,1,1,0,0,2,2,6,6,11.601227091606246,-2.6611758137861825,12.913364,0.76407003,84.34918,-10.34305,9,2019-01-26,11.17,0.0,64.38,4.44,1.0,126.0,2019,1,26,107.0,0,USA_3000.csv
2019-01-27,3000,122.0,37.2,16.0,6.0,31.0,1.2,1,1,0,0,2,2,11,11,12.389983793439514,-2.2578568278583475,13.053688,0.8053876,82.858055,-8.892603,9,2019-01-27,13.7,0.0,55.5,3.78,1.0,190.96,2019,1,27,122.0,0,USA_3000.csv
2019-01-28,3000,140.0,58.6,21.0,7.4,24.0,2.2,1,1,0,0,2,2,2,2,17.73183123960768,-3.5089560083407427,13.886851,0.6137609,96.881935,-0.7659967,9,2019-01-28,12.47,0.0,62.58,5.24,1.0,251.12,2019,1,28,140.0,0,USA_3000.csv
2019-01-29,3000,129.0,57.4,19.0,5.2,29.0,1.8,1,1,0,0,2,2,11,11,13.715215499274313,-1.4594224120535295,13.296117,1.0666181,85.79758,-4.8136096,9,2019-01-29,14.52,0.0,53.88,3.94,1.0,228.0,2019,1,29,129.0,0,USA_3000.csv
2019-01-30,3000,134.0,29.0,20.0,5.0,27.0,1.2,1,1,0,0,2,2,11,11,12.630495871696612,-3.327436750711816,13.092385,1.0506977,82.48942,-7.5271025,9,2019-01-30,13.5,0.0,65.38,5.63,1.0,158.21,2019,1,30,134.0,0,USA_3000.csv
2019-01-31,3000,112.0,36.4,14.0,7.2,17.0,1.4,1,1,0,0,2,2,6,6,12.550416657742396,-5.679759452411537,13.019453,0.40337744,87.35593,-12.844257,9,2019-01-31,14.9,0.0,61.25,8.09,1.0,151.46,2019,1,31,112.0,0,USA_3000.csv
2019-02-01,3000,45.0,24.6,11.0,3.0,32.0,1.0,0,0,3,3,5,5,1,1,1.9314547185810946,-2.167150552478285,8.455572,2.6408446,31.07301,-41.954247,9,2019-02-01,11.3,0.0,79.0,6.88,1.0,162.92,2019,2,1,45.0,0,USA_3000.csv
